# Wavenumber/cm**-1  Wavelength/nm        FC               HT              FCHT
   0.20950000E+05   0.47732766E+03   0.18363088E-04   0.32233666E-04   0.50596754E-04
   0.20955000E+05   0.47721377E+03   0.18380991E-04   0.32249541E-04   0.50630532E-04
   0.20960000E+05   0.47709993E+03   0.18398915E-04   0.32265429E-04   0.50664344E-04
   0.20965000E+05   0.47698615E+03   0.18416861E-04   0.32281329E-04   0.50698190E-04
   0.20970000E+05   0.47687242E+03   0.18434828E-04   0.32297241E-04   0.50732069E-04
   0.20975000E+05   0.47675874E+03   0.18452817E-04   0.32313166E-04   0.50765983E-04
   0.20980000E+05   0.47664512E+03   0.18470827E-04   0.32329103E-04   0.50799930E-04
   0.20985000E+05   0.47653155E+03   0.18488859E-04   0.32345053E-04   0.50833912E-04
   0.20990000E+05   0.47641804E+03   0.18506913E-04   0.32361015E-04   0.50867928E-04
   0.20995000E+05   0.47630458E+03   0.18524989E-04   0.32376990E-04   0.50901978E-04
   0.21000000E+05   0.47619117E+03   0.18543086E-04   0.32392977E-04   0.50936063E-04
   0.21005000E+05   0.47607782E+03   0.18561205E-04   0.32408976E-04   0.50970181E-04
   0.21010000E+05   0.47596452E+03   0.18579346E-04   0.32424988E-04   0.51004334E-04
   0.21015000E+05   0.47585128E+03   0.18597509E-04   0.32441013E-04   0.51038522E-04
   0.21020000E+05   0.47573809E+03   0.18615694E-04   0.32457050E-04   0.51072743E-04
   0.21025000E+05   0.47562495E+03   0.18633901E-04   0.32473099E-04   0.51107000E-04
   0.21030000E+05   0.47551187E+03   0.18652129E-04   0.32489161E-04   0.51141291E-04
   0.21035000E+05   0.47539884E+03   0.18670380E-04   0.32505236E-04   0.51175616E-04
   0.21040000E+05   0.47528586E+03   0.18688653E-04   0.32521324E-04   0.51209977E-04
   0.21045000E+05   0.47517294E+03   0.18706948E-04   0.32537424E-04   0.51244371E-04
   0.21050000E+05   0.47506007E+03   0.18725265E-04   0.32553537E-04   0.51278801E-04
   0.21055000E+05   0.47494726E+03   0.18743604E-04   0.32569662E-04   0.51313266E-04
   0.21060000E+05   0.47483450E+03   0.18761965E-04   0.32585800E-04   0.51347765E-04
   0.21065000E+05   0.47472179E+03   0.18780348E-04   0.32601951E-04   0.51382299E-04
   0.21070000E+05   0.47460914E+03   0.18798754E-04   0.32618115E-04   0.51416869E-04
   0.21075000E+05   0.47449654E+03   0.18817182E-04   0.32634291E-04   0.51451473E-04
   0.21080000E+05   0.47438399E+03   0.18835632E-04   0.32650480E-04   0.51486113E-04
   0.21085000E+05   0.47427150E+03   0.18854105E-04   0.32666682E-04   0.51520787E-04
   0.21090000E+05   0.47415906E+03   0.18872600E-04   0.32682897E-04   0.51555497E-04
   0.21095000E+05   0.47404667E+03   0.18891118E-04   0.32699124E-04   0.51590242E-04
   0.21100000E+05   0.47393434E+03   0.18909658E-04   0.32715365E-04   0.51625022E-04
   0.21105000E+05   0.47382206E+03   0.18928220E-04   0.32731618E-04   0.51659838E-04
   0.21110000E+05   0.47370983E+03   0.18946805E-04   0.32747884E-04   0.51694689E-04
   0.21115000E+05   0.47359766E+03   0.18965413E-04   0.32764163E-04   0.51729576E-04
   0.21120000E+05   0.47348554E+03   0.18984043E-04   0.32780455E-04   0.51764498E-04
   0.21125000E+05   0.47337347E+03   0.19002696E-04   0.32796760E-04   0.51799456E-04
   0.21130000E+05   0.47326146E+03   0.19021371E-04   0.32813078E-04   0.51834449E-04
   0.21135000E+05   0.47314949E+03   0.19040069E-04   0.32829409E-04   0.51869478E-04
   0.21140000E+05   0.47303759E+03   0.19058790E-04   0.32845753E-04   0.51904543E-04
   0.21145000E+05   0.47292573E+03   0.19077534E-04   0.32862109E-04   0.51939643E-04
   0.21150000E+05   0.47281393E+03   0.19096300E-04   0.32878479E-04   0.51974780E-04
   0.21155000E+05   0.47270218E+03   0.19115090E-04   0.32894862E-04   0.52009952E-04
   0.21160000E+05   0.47259048E+03   0.19133902E-04   0.32911258E-04   0.52045160E-04
   0.21165000E+05   0.47247884E+03   0.19152737E-04   0.32927667E-04   0.52080404E-04
   0.21170000E+05   0.47236724E+03   0.19171595E-04   0.32944090E-04   0.52115685E-04
   0.21175000E+05   0.47225571E+03   0.19190476E-04   0.32960525E-04   0.52151001E-04
   0.21180000E+05   0.47214422E+03   0.19209380E-04   0.32976973E-04   0.52186354E-04
   0.21185000E+05   0.47203279E+03   0.19228307E-04   0.32993435E-04   0.52221742E-04
   0.21190000E+05   0.47192141E+03   0.19247258E-04   0.33009910E-04   0.52257168E-04
   0.21195000E+05   0.47181008E+03   0.19266231E-04   0.33026398E-04   0.52292629E-04
   0.21200000E+05   0.47169880E+03   0.19285228E-04   0.33042899E-04   0.52328127E-04
   0.21205000E+05   0.47158758E+03   0.19304247E-04   0.33059414E-04   0.52363661E-04
   0.21210000E+05   0.47147641E+03   0.19323291E-04   0.33075941E-04   0.52399232E-04
   0.21215000E+05   0.47136529E+03   0.19342357E-04   0.33092482E-04   0.52434839E-04
   0.21220000E+05   0.47125422E+03   0.19361447E-04   0.33109037E-04   0.52470483E-04
   0.21225000E+05   0.47114321E+03   0.19380560E-04   0.33125605E-04   0.52506164E-04
   0.21230000E+05   0.47103225E+03   0.19399696E-04   0.33142186E-04   0.52541882E-04
   0.21235000E+05   0.47092134E+03   0.19418856E-04   0.33158780E-04   0.52577636E-04
   0.21240000E+05   0.47081048E+03   0.19438039E-04   0.33175388E-04   0.52613427E-04
   0.21245000E+05   0.47069967E+03   0.19457246E-04   0.33192009E-04   0.52649255E-04
   0.21250000E+05   0.47058892E+03   0.19476476E-04   0.33208643E-04   0.52685120E-04
   0.21255000E+05   0.47047822E+03   0.19495730E-04   0.33225291E-04   0.52721022E-04
   0.21260000E+05   0.47036757E+03   0.19515008E-04   0.33241953E-04   0.52756961E-04
   0.21265000E+05   0.47025697E+03   0.19534309E-04   0.33258628E-04   0.52792937E-04
   0.21270000E+05   0.47014643E+03   0.19553634E-04   0.33275316E-04   0.52828950E-04
   0.21275000E+05   0.47003594E+03   0.19572983E-04   0.33292018E-04   0.52865001E-04
   0.21280000E+05   0.46992550E+03   0.19592355E-04   0.33308734E-04   0.52901089E-04
   0.21285000E+05   0.46981511E+03   0.19611751E-04   0.33325463E-04   0.52937214E-04
   0.21290000E+05   0.46970477E+03   0.19631171E-04   0.33342205E-04   0.52973377E-04
   0.21295000E+05   0.46959449E+03   0.19650615E-04   0.33358962E-04   0.53009577E-04
   0.21300000E+05   0.46948425E+03   0.19670083E-04   0.33375731E-04   0.53045814E-04
   0.21305000E+05   0.46937407E+03   0.19689575E-04   0.33392515E-04   0.53082090E-04
   0.21310000E+05   0.46926394E+03   0.19709091E-04   0.33409312E-04   0.53118403E-04
   0.21315000E+05   0.46915386E+03   0.19728630E-04   0.33426123E-04   0.53154753E-04
   0.21320000E+05   0.46904384E+03   0.19748194E-04   0.33442947E-04   0.53191142E-04
   0.21325000E+05   0.46893386E+03   0.19767782E-04   0.33459786E-04   0.53227568E-04
   0.21330000E+05   0.46882394E+03   0.19787394E-04   0.33476638E-04   0.53264032E-04
   0.21335000E+05   0.46871406E+03   0.19807031E-04   0.33493503E-04   0.53300534E-04
   0.21340000E+05   0.46860424E+03   0.19826691E-04   0.33510383E-04   0.53337074E-04
   0.21345000E+05   0.46849448E+03   0.19846376E-04   0.33527276E-04   0.53373652E-04
   0.21350000E+05   0.46838476E+03   0.19866085E-04   0.33544183E-04   0.53410269E-04
   0.21355000E+05   0.46827509E+03   0.19885819E-04   0.33561104E-04   0.53446923E-04
   0.21360000E+05   0.46816548E+03   0.19905577E-04   0.33578039E-04   0.53483616E-04
   0.21365000E+05   0.46805591E+03   0.19925359E-04   0.33594988E-04   0.53520347E-04
   0.21370000E+05   0.46794640E+03   0.19945166E-04   0.33611950E-04   0.53557116E-04
   0.21375000E+05   0.46783694E+03   0.19964997E-04   0.33628927E-04   0.53593924E-04
   0.21380000E+05   0.46772753E+03   0.19984853E-04   0.33645917E-04   0.53630770E-04
   0.21385000E+05   0.46761817E+03   0.20004733E-04   0.33662922E-04   0.53667655E-04
   0.21390000E+05   0.46750886E+03   0.20024638E-04   0.33679940E-04   0.53704578E-04
   0.21395000E+05   0.46739961E+03   0.20044567E-04   0.33696973E-04   0.53741540E-04
   0.21400000E+05   0.46729040E+03   0.20064522E-04   0.33714019E-04   0.53778541E-04
   0.21405000E+05   0.46718125E+03   0.20084501E-04   0.33731080E-04   0.53815580E-04
   0.21410000E+05   0.46707214E+03   0.20104504E-04   0.33748154E-04   0.53852659E-04
   0.21415000E+05   0.46696309E+03   0.20124533E-04   0.33765243E-04   0.53889776E-04
   0.21420000E+05   0.46685409E+03   0.20144586E-04   0.33782346E-04   0.53926932E-04
   0.21425000E+05   0.46674514E+03   0.20164665E-04   0.33799463E-04   0.53964127E-04
   0.21430000E+05   0.46663624E+03   0.20184768E-04   0.33816594E-04   0.54001362E-04
   0.21435000E+05   0.46652739E+03   0.20204896E-04   0.33833739E-04   0.54038635E-04
   0.21440000E+05   0.46641859E+03   0.20225050E-04   0.33850898E-04   0.54075948E-04
   0.21445000E+05   0.46630984E+03   0.20245228E-04   0.33868072E-04   0.54113300E-04
   0.21450000E+05   0.46620115E+03   0.20265431E-04   0.33885260E-04   0.54150691E-04
   0.21455000E+05   0.46609250E+03   0.20285660E-04   0.33902462E-04   0.54188121E-04
   0.21460000E+05   0.46598390E+03   0.20305913E-04   0.33919678E-04   0.54225591E-04
   0.21465000E+05   0.46587536E+03   0.20326192E-04   0.33936909E-04   0.54263101E-04
   0.21470000E+05   0.46576686E+03   0.20346496E-04   0.33954154E-04   0.54300650E-04
   0.21475000E+05   0.46565842E+03   0.20366826E-04   0.33971413E-04   0.54338239E-04
   0.21480000E+05   0.46555003E+03   0.20387181E-04   0.33988687E-04   0.54375867E-04
   0.21485000E+05   0.46544168E+03   0.20407561E-04   0.34005975E-04   0.54413536E-04
   0.21490000E+05   0.46533339E+03   0.20427966E-04   0.34023277E-04   0.54451244E-04
   0.21495000E+05   0.46522515E+03   0.20448397E-04   0.34040594E-04   0.54488992E-04
   0.21500000E+05   0.46511696E+03   0.20468854E-04   0.34057926E-04   0.54526779E-04
   0.21505000E+05   0.46500882E+03   0.20489336E-04   0.34075271E-04   0.54564607E-04
   0.21510000E+05   0.46490072E+03   0.20509843E-04   0.34092632E-04   0.54602475E-04
   0.21515000E+05   0.46479268E+03   0.20530377E-04   0.34110007E-04   0.54640383E-04
   0.21520000E+05   0.46468469E+03   0.20550936E-04   0.34127396E-04   0.54678332E-04
   0.21525000E+05   0.46457675E+03   0.20571520E-04   0.34144800E-04   0.54716320E-04
   0.21530000E+05   0.46446886E+03   0.20592131E-04   0.34162218E-04   0.54754349E-04
   0.21535000E+05   0.46436102E+03   0.20612767E-04   0.34179651E-04   0.54792418E-04
   0.21540000E+05   0.46425323E+03   0.20633429E-04   0.34197099E-04   0.54830528E-04
   0.21545000E+05   0.46414549E+03   0.20654117E-04   0.34214562E-04   0.54868678E-04
   0.21550000E+05   0.46403780E+03   0.20674830E-04   0.34232039E-04   0.54906869E-04
   0.21555000E+05   0.46393016E+03   0.20695570E-04   0.34249530E-04   0.54945100E-04
   0.21560000E+05   0.46382257E+03   0.20716336E-04   0.34267037E-04   0.54983372E-04
   0.21565000E+05   0.46371503E+03   0.20737127E-04   0.34284558E-04   0.55021685E-04
   0.21570000E+05   0.46360754E+03   0.20757945E-04   0.34302094E-04   0.55060039E-04
   0.21575000E+05   0.46350010E+03   0.20778789E-04   0.34319644E-04   0.55098433E-04
   0.21580000E+05   0.46339270E+03   0.20799659E-04   0.34337210E-04   0.55136869E-04
   0.21585000E+05   0.46328536E+03   0.20820556E-04   0.34354790E-04   0.55175346E-04
   0.21590000E+05   0.46317807E+03   0.20841478E-04   0.34372385E-04   0.55213863E-04
   0.21595000E+05   0.46307083E+03   0.20862427E-04   0.34389995E-04   0.55252422E-04
   0.21600000E+05   0.46296364E+03   0.20883402E-04   0.34407620E-04   0.55291022E-04
   0.21605000E+05   0.46285649E+03   0.20904404E-04   0.34425260E-04   0.55329664E-04
   0.21610000E+05   0.46274940E+03   0.20925432E-04   0.34442915E-04   0.55368346E-04
   0.21615000E+05   0.46264236E+03   0.20946486E-04   0.34460584E-04   0.55407070E-04
   0.21620000E+05   0.46253536E+03   0.20967567E-04   0.34478269E-04   0.55445836E-04
   0.21625000E+05   0.46242842E+03   0.20988674E-04   0.34495969E-04   0.55484643E-04
   0.21630000E+05   0.46232152E+03   0.21009809E-04   0.34513683E-04   0.55523492E-04
   0.21635000E+05   0.46221468E+03   0.21030969E-04   0.34531413E-04   0.55562382E-04
   0.21640000E+05   0.46210788E+03   0.21052157E-04   0.34549158E-04   0.55601314E-04
   0.21645000E+05   0.46200114E+03   0.21073371E-04   0.34566918E-04   0.55640288E-04
   0.21650000E+05   0.46189444E+03   0.21094612E-04   0.34584693E-04   0.55679304E-04
   0.21655000E+05   0.46178779E+03   0.21115879E-04   0.34602483E-04   0.55718362E-04
   0.21660000E+05   0.46168119E+03   0.21137174E-04   0.34620288E-04   0.55757462E-04
   0.21665000E+05   0.46157464E+03   0.21158495E-04   0.34638108E-04   0.55796604E-04
   0.21670000E+05   0.46146814E+03   0.21179844E-04   0.34655944E-04   0.55835788E-04
   0.21675000E+05   0.46136169E+03   0.21201219E-04   0.34673795E-04   0.55875014E-04
   0.21680000E+05   0.46125528E+03   0.21222621E-04   0.34691661E-04   0.55914283E-04
   0.21685000E+05   0.46114893E+03   0.21244051E-04   0.34709542E-04   0.55953593E-04
   0.21690000E+05   0.46104263E+03   0.21265508E-04   0.34727439E-04   0.55992947E-04
   0.21695000E+05   0.46093637E+03   0.21286991E-04   0.34745351E-04   0.56032342E-04
   0.21700000E+05   0.46083016E+03   0.21308502E-04   0.34763279E-04   0.56071781E-04
   0.21705000E+05   0.46072401E+03   0.21330040E-04   0.34781221E-04   0.56111262E-04
   0.21710000E+05   0.46061790E+03   0.21351606E-04   0.34799179E-04   0.56150785E-04
   0.21715000E+05   0.46051184E+03   0.21373199E-04   0.34817153E-04   0.56190352E-04
   0.21720000E+05   0.46040583E+03   0.21394819E-04   0.34835142E-04   0.56229961E-04
   0.21725000E+05   0.46029987E+03   0.21416467E-04   0.34853146E-04   0.56269613E-04
   0.21730000E+05   0.46019395E+03   0.21438142E-04   0.34871166E-04   0.56309308E-04
   0.21735000E+05   0.46008809E+03   0.21459844E-04   0.34889201E-04   0.56349046E-04
   0.21740000E+05   0.45998227E+03   0.21481575E-04   0.34907252E-04   0.56388827E-04
   0.21745000E+05   0.45987650E+03   0.21503333E-04   0.34925319E-04   0.56428651E-04
   0.21750000E+05   0.45977078E+03   0.21525118E-04   0.34943401E-04   0.56468519E-04
   0.21755000E+05   0.45966511E+03   0.21546931E-04   0.34961499E-04   0.56508430E-04
   0.21760000E+05   0.45955949E+03   0.21568772E-04   0.34979612E-04   0.56548384E-04
   0.21765000E+05   0.45945392E+03   0.21590641E-04   0.34997741E-04   0.56588382E-04
   0.21770000E+05   0.45934840E+03   0.21612537E-04   0.35015885E-04   0.56628423E-04
   0.21775000E+05   0.45924292E+03   0.21634462E-04   0.35034046E-04   0.56668507E-04
   0.21780000E+05   0.45913749E+03   0.21656414E-04   0.35052222E-04   0.56708636E-04
   0.21785000E+05   0.45903211E+03   0.21678395E-04   0.35070413E-04   0.56748808E-04
   0.21790000E+05   0.45892678E+03   0.21700403E-04   0.35088621E-04   0.56789024E-04
   0.21795000E+05   0.45882150E+03   0.21722439E-04   0.35106844E-04   0.56829284E-04
   0.21800000E+05   0.45871626E+03   0.21744504E-04   0.35125083E-04   0.56869587E-04
   0.21805000E+05   0.45861108E+03   0.21766597E-04   0.35143338E-04   0.56909935E-04
   0.21810000E+05   0.45850594E+03   0.21788718E-04   0.35161609E-04   0.56950327E-04
   0.21815000E+05   0.45840085E+03   0.21810867E-04   0.35179896E-04   0.56990762E-04
   0.21820000E+05   0.45829581E+03   0.21833044E-04   0.35198198E-04   0.57031243E-04
   0.21825000E+05   0.45819082E+03   0.21855250E-04   0.35216517E-04   0.57071767E-04
   0.21830000E+05   0.45808587E+03   0.21877484E-04   0.35234851E-04   0.57112336E-04
   0.21835000E+05   0.45798097E+03   0.21899747E-04   0.35253202E-04   0.57152949E-04
   0.21840000E+05   0.45787613E+03   0.21922038E-04   0.35271568E-04   0.57193606E-04
   0.21845000E+05   0.45777132E+03   0.21944358E-04   0.35289951E-04   0.57234309E-04
   0.21850000E+05   0.45766657E+03   0.21966706E-04   0.35308349E-04   0.57275055E-04
   0.21855000E+05   0.45756187E+03   0.21989083E-04   0.35326764E-04   0.57315847E-04
   0.21860000E+05   0.45745721E+03   0.22011489E-04   0.35345195E-04   0.57356683E-04
   0.21865000E+05   0.45735260E+03   0.22033923E-04   0.35363642E-04   0.57397565E-04
   0.21870000E+05   0.45724804E+03   0.22056386E-04   0.35382105E-04   0.57438491E-04
   0.21875000E+05   0.45714352E+03   0.22078878E-04   0.35400584E-04   0.57479462E-04
   0.21880000E+05   0.45703906E+03   0.22101399E-04   0.35419079E-04   0.57520478E-04
   0.21885000E+05   0.45693464E+03   0.22123948E-04   0.35437591E-04   0.57561539E-04
   0.21890000E+05   0.45683027E+03   0.22146527E-04   0.35456119E-04   0.57602646E-04
   0.21895000E+05   0.45672595E+03   0.22169135E-04   0.35474663E-04   0.57643798E-04
   0.21900000E+05   0.45662167E+03   0.22191771E-04   0.35493224E-04   0.57684995E-04
   0.21905000E+05   0.45651744E+03   0.22214437E-04   0.35511801E-04   0.57726238E-04
   0.21910000E+05   0.45641326E+03   0.22237132E-04   0.35530394E-04   0.57767526E-04
   0.21915000E+05   0.45630913E+03   0.22259856E-04   0.35549003E-04   0.57808860E-04
   0.21920000E+05   0.45620504E+03   0.22282610E-04   0.35567629E-04   0.57850239E-04
   0.21925000E+05   0.45610101E+03   0.22305392E-04   0.35586272E-04   0.57891664E-04
   0.21930000E+05   0.45599702E+03   0.22328204E-04   0.35604931E-04   0.57933135E-04
   0.21935000E+05   0.45589307E+03   0.22351046E-04   0.35623606E-04   0.57974652E-04
   0.21940000E+05   0.45578918E+03   0.22373917E-04   0.35642298E-04   0.58016215E-04
   0.21945000E+05   0.45568533E+03   0.22396817E-04   0.35661006E-04   0.58057824E-04
   0.21950000E+05   0.45558153E+03   0.22419747E-04   0.35679731E-04   0.58099478E-04
   0.21955000E+05   0.45547778E+03   0.22442707E-04   0.35698473E-04   0.58141180E-04
   0.21960000E+05   0.45537407E+03   0.22465696E-04   0.35717231E-04   0.58182927E-04
   0.21965000E+05   0.45527041E+03   0.22488715E-04   0.35736006E-04   0.58224721E-04
   0.21970000E+05   0.45516680E+03   0.22511764E-04   0.35754797E-04   0.58266561E-04
   0.21975000E+05   0.45506323E+03   0.22534842E-04   0.35773605E-04   0.58308447E-04
   0.21980000E+05   0.45495972E+03   0.22557951E-04   0.35792430E-04   0.58350380E-04
   0.21985000E+05   0.45485625E+03   0.22581089E-04   0.35811271E-04   0.58392360E-04
   0.21990000E+05   0.45475282E+03   0.22604257E-04   0.35830130E-04   0.58434387E-04
   0.21995000E+05   0.45464945E+03   0.22627455E-04   0.35849005E-04   0.58476460E-04
   0.22000000E+05   0.45454612E+03   0.22650683E-04   0.35867897E-04   0.58518580E-04
   0.22005000E+05   0.45444283E+03   0.22673942E-04   0.35886806E-04   0.58560747E-04
   0.22010000E+05   0.45433960E+03   0.22697230E-04   0.35905731E-04   0.58602961E-04
   0.22015000E+05   0.45423641E+03   0.22720549E-04   0.35924674E-04   0.58645222E-04
   0.22020000E+05   0.45413327E+03   0.22743898E-04   0.35943633E-04   0.58687531E-04
   0.22025000E+05   0.45403017E+03   0.22767277E-04   0.35962609E-04   0.58729886E-04
   0.22030000E+05   0.45392713E+03   0.22790686E-04   0.35981603E-04   0.58772289E-04
   0.22035000E+05   0.45382412E+03   0.22814126E-04   0.36000613E-04   0.58814740E-04
   0.22040000E+05   0.45372117E+03   0.22837597E-04   0.36019641E-04   0.58857237E-04
   0.22045000E+05   0.45361826E+03   0.22861098E-04   0.36038685E-04   0.58899783E-04
   0.22050000E+05   0.45351540E+03   0.22884629E-04   0.36057746E-04   0.58942376E-04
